gameid;tournament;gametype;teamA;teamB;resultA;resultB;addinfo;teamA_age;teamB_age;teamA_def_val;teamB_def_val;teamA_off_val;teamB_off_val;teamA_frag;teamB_frag
2462864;WM14;Viertelfinale;Niederlande;Costa Rica;4;3;n.E.;26.0;26.904761904761905;5785714.285714285;936538.4615384615;14055555.555555556;2243750.0;16;17
2463274;WM14;Viertelfinale;Frankreich;Deutschland;0;1;;26.227272727272727;25.90909090909091;13903846.153846154;18153846.153846152;21222222.222222224;31777777.777777776;17;10
2462650;WM14;Viertelfinale;Brasilien;Kolumbien;2;1;;27.90909090909091;27.043478260869566;14961538.461538462;3158333.3333333335;28333333.333333332;13777272.727272727;16;21
2462533;WM14;Achtelfinale;Argentinien;Schweiz;1;0;n.V.;28.772727272727273;25.476190476190474;7076923.076923077;8416666.666666666;28277777.777777776;8222222.222222222;15;14
2462535;WM14;Achtelfinale;Belgien;USA;2;1;n.V.;25.523809523809526;27.347826086956523;16246153.846153846;2107692.3076923075;16000000.0;3040000.0;15;20
2462532;WM14;Achtelfinale;Frankreich;Nigeria;2;0;;26.391304347826086;25.333333333333332;13446428.57142857;3175000.0;21222222.222222224;4983333.333333333;17;18
2462534;WM14;Achtelfinale;Deutschland;Algerien;2;1;n.V.;25.772727272727273;26.217391304347824;14909090.909090908;1370833.3333333333;30545454.545454547;3704545.4545454546;11;21
2462530;WM14;Achtelfinale;Niederlande;Mexiko;2;1;;26.0;26.90909090909091;5687500.0;3483333.3333333335;16642857.142857144;5345000.0;15;12
2462531;WM14;Achtelfinale;Costa Rica;Griechenland;6;4;n.E.;27.0;28.130434782608695;898437.5;3346666.6666666665;2335714.285714286;3712500.0;17;15
2462528;WM14;Achtelfinale;Brasilien;Chile;4;3;n.E.;27.82608695652174;27.608695652173914;15035714.285714285;3316666.6666666665;28555555.555555556;9090909.090909092;17;20
2462529;WM14;Achtelfinale;Kolumbien;Uruguay;2;0;;27.0;28.181818181818183;3325000.0;5725000.0;13777272.727272727;10133333.333333334;20;20
2384313;WM14;Gruppe A;Kroatien;Mexiko;1;3;;26.956521739130434;26.82608695652174;6365384.615384615;3163636.3636363638;11450000.0;5145833.333333333;19;12
2384312;WM14;Gruppe A;Kamerun;Brasilien;1;4;;26.26086956521739;27.82608695652174;5911538.461538462;15115384.615384616;4065000.0;27100000.0;22;17
2384345;WM14;Gruppe A;Kamerun;Kroatien;0;4;;26.217391304347824;26.956521739130434;5060714.285714285;8767857.142857144;5183333.333333333;8277777.777777778;22;19
2384344;WM14;Gruppe A;Brasilien;Mexiko;0;0;;27.82608695652174;26.82608695652174;15115384.615384616;3238461.5384615385;27100000.0;5445000.0;17;12
2384329;WM14;Gruppe A;Mexiko;Kamerun;1;0;;26.82608695652174;26.217391304347824;3163636.3636363638;5703571.428571428;5145833.333333333;4183333.3333333335;12;22
2384328;WM14;Gruppe A;Brasilien;Kroatien;3;1;;27.82608695652174;27.0;16566666.666666666;9729166.666666666;27375000.0;5055555.555555556;17;17
2384315;WM14;Gruppe B;Niederlande;Chile;2;0;;25.772727272727273;27.608695652173914;5466666.666666667;3425000.0;12214285.714285715;8927272.727272727;14;20
2384314;WM14;Gruppe B;Australien;Spanien;0;3;;25.82608695652174;27.782608695652176;976923.0769230769;23166666.666666668;865000.0;31272727.272727273;21;9
2384347;WM14;Gruppe B;Australien;Niederlande;2;3;;25.714285714285715;25.956521739130434;991666.6666666666;5800000.0;900000.0;15062500.0;21;15
2384346;WM14;Gruppe B;Spanien;Chile;0;2;;27.782608695652176;27.565217391304348;23166666.666666668;3275000.0;31272727.272727273;9090909.090909092;9;20
2384331;WM14;Gruppe B;Chile;Australien;3;1;;27.52173913043478;25.82608695652174;3425000.0;1025000.0;8927272.727272727;822727.2727272727;20;21
2384330;WM14;Gruppe B;Spanien;Niederlande;1;5;;27.782608695652176;25.956521739130434;24181818.181818184;5714285.714285715;29666666.666666668;14166666.666666666;9;15
2384317;WM14;Gruppe C;Griechenland;Elfenbeinküste;2;1;;27.772727272727273;27.285714285714285;3553846.153846154;3000000.0;3577777.777777778;9166666.666666666;15;18
2384316;WM14;Gruppe C;Japan;Kolumbien;1;4;;26.91304347826087;27.0;3232142.8571428573;3741666.6666666665;5861111.111111111;13322727.272727273;19;20
2384349;WM14;Gruppe C;Japan;Griechenland;0;0;;26.91304347826087;28.043478260869566;3232142.8571428573;3300000.0;5861111.111111111;3744444.4444444445;19;15
2384348;WM14;Gruppe C;Kolumbien;Elfenbeinküste;2;1;;26.956521739130434;27.5;3325000.0;3015384.6153846155;13777272.727272727;9166666.666666666;20;19
2384333;WM14;Gruppe C;Elfenbeinküste;Japan;2;1;;27.391304347826086;26.869565217391305;2821428.5714285714;3232142.8571428573;9166666.666666666;5861111.111111111;20;19
2384332;WM14;Gruppe C;Kolumbien;Griechenland;3;0;;26.956521739130434;28.043478260869566;3280769.230769231;3361538.4615384615;14880000.0;3620000.0;20;15
2384319;WM14;Gruppe D;Costa Rica;England;0;0;;26.956521739130434;26.130434782608695;785000.0;12600000.0;2231250.0;16000000.0;17;9
2384318;WM14;Gruppe D;Italien;Uruguay;0;1;;27.272727272727273;27.90909090909091;13900000.0;5778846.153846154;13666666.666666666;15722222.222222222;9;20
2384351;WM14;Gruppe D;Italien;Costa Rica;0;1;;27.391304347826086;26.956521739130434;13916666.666666666;785000.0;14181818.181818182;2231250.0;10;17
2384350;WM14;Gruppe D;Uruguay;England;2;1;;27.80952380952381;26.363636363636363;5510416.666666667;12375000.0;15722222.222222222;16850000.0;19;9
2384335;WM14;Gruppe D;England;Italien;1;2;;26.318181818181817;27.285714285714285;12375000.0;13850000.0;16850000.0;15227272.727272727;9;10
2384334;WM14;Gruppe D;Uruguay;Costa Rica;1;3;;28.08695652173913;26.956521739130434;5437500.0;785000.0;15722222.222222222;2231250.0;21;17
2384321;WM14;Gruppe E;Ecuador;Frankreich;0;0;;27.26086956521739;26.318181818181817;1852083.3333333333;12788461.538461538;3577272.727272727;21222222.222222224;17;17
2384320;WM14;Gruppe E;Honduras;Schweiz;0;3;;28.08695652173913;25.608695652173914;1050000.0;8000000.0;711111.1111111111;7400000.0;16;16
2384353;WM14;Gruppe E;Honduras;Ecuador;1;2;;28.045454545454547;27.26086956521739;1066666.6666666667;1202272.7272727273;680000.0;4029166.6666666665;15;17
2384352;WM14;Gruppe E;Schweiz;Frankreich;2;5;;25.608695652173914;26.391304347826086;7535714.285714285;13446428.57142857;8055555.555555556;21222222.222222224;16;17
2384336;WM14;Gruppe E;Schweiz;Ecuador;2;1;;25.608695652173914;27.26086956521739;7535714.285714285;1310000.0;8055555.555555556;3728846.153846154;16;17
2384337;WM14;Gruppe E;Frankreich;Honduras;3;0;;26.391304347826086;28.08695652173913;13446428.57142857;1050000.0;21222222.222222224;711111.1111111111;17;16
2384322;WM14;Gruppe F;Nigeria;Argentinien;2;3;;25.136363636363637;28.565217391304348;2918181.8181818184;7333333.333333333;4704545.454545454;27590909.09090909;20;15
2384323;WM14;Gruppe F;Bosnien-Herzegowina;Iran;3;1;;26.652173913043477;27.956521739130434;2618181.8181818184;942307.6923076923;7179166.666666667;1220000.0;22;16
2384355;WM14;Gruppe F;Nigeria;Bosnien-Herzegowina;1;0;;25.136363636363637;26.652173913043477;3175000.0;3015625.0;4575000.0;9528571.42857143;20;22
2384354;WM14;Gruppe F;Argentinien;Iran;1;0;;28.52173913043478;27.956521739130434;7333333.333333333;963333.3333333334;27590909.09090909;1250000.0;15;16
2384338;WM14;Gruppe F;Argentinien;Bosnien-Herzegowina;2;1;;28.52173913043478;26.454545454545453;6636363.636363637;2365384.6153846155;26541666.666666668;8855555.555555556;15;21
2384339;WM14;Gruppe F;Iran;Nigeria;0;0;;27.956521739130434;25.08695652173913;925000.0;2695833.3333333335;1277777.7777777778;4704545.454545454;16;21
2384325;WM14;Gruppe G;Portugal;Ghana;2;1;;28.444444444444443;24.954545454545453;6833333.333333333;3253846.153846154;20666666.666666668;5977777.777777778;13;21
2384324;WM14;Gruppe G;USA;Deutschland;0;1;;27.347826086956523;25.73913043478261;2262500.0;16307692.307692308;2786363.6363636362;31400000.0;20;11
2384357;WM14;Gruppe G;USA;Portugal;2;2;;27.5;28.05;2107692.3076923075;6200000.0;2711111.111111111;18950000.0;19;14
2384356;WM14;Gruppe G;Deutschland;Ghana;2;2;;25.73913043478261;24.954545454545453;15833333.333333334;3253846.153846154;30545454.545454547;5977777.777777778;11;21
2384341;WM14;Gruppe G;Ghana;USA;1;2;;24.91304347826087;27.347826086956523;3292857.1428571427;2376923.076923077;5583333.333333333;2690000.0;22;20
2384340;WM14;Gruppe G;Deutschland;Portugal;4;0;;25.73913043478261;28.17391304347826;15384615.384615384;8333333.333333333;32600000.0;17931818.181818184;11;15
2384326;WM14;Gruppe H;Südkorea;Belgien;0;1;;25.695652173913043;25.285714285714285;1426785.7142857143;12333333.333333334;3605555.5555555555;16777777.777777776;19;15
2384327;WM14;Gruppe H;Algerien;Russland;1;1;;26.217391304347824;27.08695652173913;1311538.4615384615;7250000.0;4015000.0;8672222.222222222;23;9
2384358;WM14;Gruppe H;Belgien;Russland;1;0;;25.52173913043478;27.08695652173913;14166666.666666666;7115384.615384615;16181818.181818182;8705000.0;17;9
2384359;WM14;Gruppe H;Südkorea;Algerien;2;4;;25.695652173913043;26.217391304347824;1426785.7142857143;1311538.4615384615;3605555.5555555555;4015000.0;19;23
2384343;WM14;Gruppe H;Russland;Südkorea;1;1;;27.043478260869566;25.695652173913043;7115384.615384615;1426785.7142857143;8705000.0;3605555.5555555555;9;19
2384342;WM14;Gruppe H;Belgien;Algerien;2;1;;25.52173913043478;26.17391304347826;14615384.615384616;1370833.3333333333;15800000.0;3704545.4545454546;17;23
