gameid,tournament,gametype,team,teamid,result,age,diff_value_1,diff_value_2,past_result
2221626,EM12,Halbfinale,Italien,3376,2,27.818181818181817,-14170151.515151516,-0.5430217097203109,1.05461875
2221241,EM12,Halbfinale,Portugal,3300,2,27.0,-25797272.727272727,-0.8251606587250044,3.8023809374999997
2221241,EM12,Halbfinale,Spanien,3375,4,26.73913043478261,25797272.727272727,0.4521030270844397,0.0478621875
2219616,EM12,Viertelfinale,England,3299,2,25.91304347826087,6431060.606060609,0.19657288410327667,0.95
2219616,EM12,Viertelfinale,Italien,3376,4,27.91304347826087,-6431060.606060609,-0.24466797325340117,1.9475
2219615,EM12,Viertelfinale,Spanien,3375,2,26.73913043478261,25783333.333333332,0.45499999999999996,1.9501184375
2219615,EM12,Viertelfinale,Frankreich,3377,0,26.636363636363637,-25783333.333333332,-0.834862385321101,0.007255921874999999
2219367,EM12,Viertelfinale,Deutschland,3262,4,24.565217391304348,31989898.98989899,0.8086301544746585,3.895
2219367,EM12,Viertelfinale,Griechenland,3378,2,27.0,-31989898.98989899,-4.225483655770514,1.9
2219366,EM12,Viertelfinale,Tschechien,3445,0,27.304347826086957,-20092424.242424242,-2.2726649528706084,0.95
2219366,EM12,Viertelfinale,Portugal,3300,1,27.08695652173913,20092424.242424242,0.6944386258902389,2.8499999999999996
1168997,EM12,Gruppe A,Tschechien,3445,1,27.09090909090909,1350833.333333334,0.14887950036737696,1.94761875
1168997,EM12,Gruppe A,Polen,3442,0,25.40909090909091,-1350833.333333334,-0.1749217654041222,0.0999875
1168996,EM12,Gruppe A,Griechenland,3378,1,27.318181818181817,-8013383.8383838395,-1.1094678693797637,0.952393109375
1168996,EM12,Gruppe A,Russland,3448,0,28.428571428571427,8013383.8383838395,0.5259467970498053,1.0022681093749999
1168994,EM12,Gruppe A,Griechenland,3378,1,27.476190476190474,-2324055.9440559447,-0.3431031456799811,0.952375
1168994,EM12,Gruppe A,Tschechien,3445,2,27.26086956521739,2324055.9440559447,0.25545554470894805,0.0
1168995,EM12,Gruppe A,Polen,3442,1,25.40909090909091,-7050291.375291375,-1.0004051796847868,2.0425
1168995,EM12,Gruppe A,Russland,3448,1,28.347826086956523,7050291.375291375,0.5001012744040312,1.9475
1168992,EM12,Gruppe A,Polen,3442,1,25.17391304347826,477002.1645021662,0.06172882732734852,0.097375
1168992,EM12,Gruppe A,Griechenland,3378,1,27.217391304347824,-477002.1645021662,-0.06578996469806797,0.0
1168993,EM12,Gruppe A,Russland,3448,4,28.347826086956523,5256818.1818181835,0.3728840883443496,
1168993,EM12,Gruppe A,Tschechien,3445,1,27.26086956521739,-5256818.1818181835,-0.5946015424164528,
1169003,EM12,Gruppe B,Dänemark,3436,1,26.565217391304348,-32756818.18181818,-4.230407983563252,1.9522499999999998
1169003,EM12,Gruppe B,Deutschland,3262,2,24.636363636363637,32756818.18181818,0.8088103254769922,1.902375
1169002,EM12,Gruppe B,Portugal,3300,2,27.08695652173913,5282575.757575754,0.17685401237699083,1.047624375
1169002,EM12,Gruppe B,Niederlande,3379,1,27.217391304347824,-5282575.757575754,-0.21485133261438905,0.0501125
1169001,EM12,Gruppe B,Dänemark,3436,2,26.565217391304348,-22253927.738927737,-2.9220853553463013,1.950255296875
1169001,EM12,Gruppe B,Portugal,3300,3,27.08695652173913,22253927.738927737,0.7450335958046215,1.09512496875
1169000,EM12,Gruppe B,Niederlande,3379,1,27.17391304347826,-15018939.393939395,-0.6108457864735788,0.097743421875
1169000,EM12,Gruppe B,Deutschland,3262,2,24.565217391304348,15018939.393939395,0.37920811017597555,2.947499984375
1168998,EM12,Gruppe B,Niederlande,3379,0,27.17391304347826,16954924.242424246,0.6895855800338931,1.9502312499999999
1168998,EM12,Gruppe B,Dänemark,3436,1,26.565217391304348,-16954924.242424246,-2.2214998262941092,0.049875
1168999,EM12,Gruppe B,Deutschland,3262,1,24.565217391304348,9736363.63636364,0.24583014537107883,2.9926187499999997
1168999,EM12,Gruppe B,Portugal,3300,0,27.08695652173913,-9736363.63636364,-0.32596124581515684,1.95474375
1169009,EM12,Gruppe C,Italien,3376,2,27.91304347826087,19991287.878787883,0.7656386003597748,0.09761249999999999
1169009,EM12,Gruppe C,Irland,3509,0,28.304347826086957,-19991287.878787883,-3.266914268028475,1.9974937499999998
1169008,EM12,Gruppe C,Kroatien,3556,0,26.52173913043478,-43087121.21212121,-3.172942817294281,0.952375
1169008,EM12,Gruppe C,Spanien,3375,1,26.73913043478261,43087121.21212121,0.7603609625668449,1.907125
1169006,EM12,Gruppe C,Italien,3376,1,27.772727272727273,12405256.410256412,0.47028203994148265,0.0475
1169006,EM12,Gruppe C,Kroatien,3556,1,26.52173913043478,-12405256.410256412,-0.887797045600514,1.9949999999999999
1169007,EM12,Gruppe C,Spanien,3375,4,26.73913043478261,49319230.769230776,0.8855662983425414,3.8
1169007,EM12,Gruppe C,Irland,3509,0,28.304347826086957,-49319230.769230776,-7.7386843693421845,2.8499999999999996
1169004,EM12,Gruppe C,Spanien,3375,1,26.73913043478261,30530000.0,0.538764705882353,1.14250621875
1169004,EM12,Gruppe C,Italien,3376,1,27.772727272727273,-30530000.0,-1.1680908047442928,1.9951193437499999
1169005,EM12,Gruppe C,Irland,3509,1,28.304347826086957,-9330681.818181818,-1.5247910863509748,0.0952375
1169005,EM12,Gruppe C,Kroatien,3556,3,26.52173913043478,9330681.818181818,0.603927625772286,0.097375
1169015,EM12,Gruppe D,England,3299,1,25.91304347826087,24387121.212121215,0.7212861304055569,0.10236250000000001
1169015,EM12,Gruppe D,Ukraine,3699,0,27.304347826086957,-24387121.212121215,-2.5879089958999923,0.9974999999999999
1169014,EM12,Gruppe D,Schweden,3557,2,28.304347826086957,-19455681.81818182,-1.7973545158694053,1.9475
1169014,EM12,Gruppe D,Frankreich,3377,0,26.782608695652176,19455681.81818182,0.6425193895421566,2.8974999999999995
1169013,EM12,Gruppe D,Ukraine,3699,0,27.304347826086957,-21296212.12121212,-2.2599083527614763,1.045
1169013,EM12,Gruppe D,Frankreich,3377,2,26.782608695652176,21296212.12121212,0.6932429099876696,3.89986875
1169012,EM12,Gruppe D,Schweden,3557,2,28.304347826086957,-18913257.575757578,-1.745289943724003,0.0974997171875
1169012,EM12,Gruppe D,England,3299,3,25.863636363636363,18913257.575757578,0.6357397504456328,1.04512470234375
1169010,EM12,Gruppe D,Frankreich,3377,1,26.73913043478261,71969.69696969539,0.0023427866831072786,1.952380625
1169010,EM12,Gruppe D,England,3299,1,26.047619047619047,-71969.69696969539,-0.002348288221480699,0.9524937499999999
1169011,EM12,Gruppe D,Ukraine,3699,2,27.304347826086957,-1364015.1515151523,-0.14474636224776916,0.287375
1169011,EM12,Gruppe D,Schweden,3557,1,28.304347826086957,1364015.1515151523,0.12644404649039653,1.1875
2711570,EM16,Finale,Portugal,3300,1,27.869565217391305,-13119696.969696965,-0.41830917874396123,0.0475
2711570,EM16,Finale,Frankreich,3377,0,27.391304347826086,13119696.969696965,0.2949351135937872,1.047375
2707829,EM16,Halbfinale,Deutschland,3262,0,25.318181818181817,4789393.939393938,0.0972017220172201,0.05236875
2707829,EM16,Halbfinale,Frankreich,3377,2,27.391304347826086,-4789393.939393938,-0.10766715487584722,1.902613390625
2707818,EM16,Halbfinale,Portugal,3300,2,27.80952380952381,19084090.909090906,0.6087429317094388,
2707818,EM16,Halbfinale,Wales,3864,0,27.142857142857142,-19084090.909090906,-1.5558643690939409,
2703265,EM16,Viertelfinale,Frankreich,3377,5,27.38095238095238,41472931.23543123,0.9157504986167406,2.8499999999999996
2703265,EM16,Viertelfinale,Island,3574,2,27.304347826086957,-41472931.23543123,-10.869506449075594,1.9
2702908,EM16,Viertelfinale,Deutschland,3262,7,25.391304347826086,27966991.341991343,0.5539680157777397,3.849994046875
2702908,EM16,Viertelfinale,Italien,3376,6,28.318181818181817,-27966991.341991343,-1.2419916852906545,1.00238182734375
2702907,EM16,Viertelfinale,Wales,3864,3,26.869565217391305,-23619700.854700852,-1.484761544020266,0.952375
2702907,EM16,Viertelfinale,Belgien,3382,1,25.714285714285715,23619700.854700852,0.5975468944267257,0.0026125000000000002
2702906,EM16,Viertelfinale,Polen,3442,4,27.217391304347824,-14589015.151515149,-0.8573940918501366,0.09975
2702906,EM16,Viertelfinale,Portugal,3300,6,28.428571428571427,14589015.151515149,0.461611294884702,0.09784999999999999
2701332,EM16,Achtelfinale,Italien,3376,2,28.52173913043478,-30139621.489621483,-1.380189826528187,0.9642565609746093
2701332,EM16,Achtelfinale,Spanien,3375,0,27.652173913043477,30139621.489621483,0.5798654423043944,1.0146062945292968
2701345,EM16,Achtelfinale,England,3299,1,25.434782608695652,38002651.51515151,0.9087590579710145,5.699999999999999
2701345,EM16,Achtelfinale,Island,3574,2,27.26086956521739,-38002651.51515151,-9.95999205797677,0.95
2701343,EM16,Achtelfinale,Frankreich,3377,2,27.347826086956523,36971561.77156178,0.8303909865761974,0.999875
2701343,EM16,Achtelfinale,Irland,3509,1,29.391304347826086,-36971561.77156178,-4.895913075688357,0.95
2701331,EM16,Achtelfinale,Deutschland,3262,3,25.391304347826086,43388898.6013986,0.8525630015389689,1.0545
2701331,EM16,Achtelfinale,Slowakei,3503,0,28.434782608695652,-43388898.6013986,-5.782558044711612,2.9001124999999996
2701344,EM16,Achtelfinale,Ungarn,3468,0,27.608695652173914,-40562325.17482517,-18.639606346655953,0.0
2701344,EM16,Achtelfinale,Belgien,3382,4,25.956521739130434,40562325.17482517,0.9490824824923096,2.8499999999999996
2701329,EM16,Achtelfinale,Schweiz,3384,5,25.695652173913043,-2647500.0,-0.1742731760833791,1.9
2701329,EM16,Achtelfinale,Polen,3442,6,27.59090909090909,2647500.0,0.14840939879478676,1.9
2701342,EM16,Achtelfinale,Wales,3864,1,26.869565217391305,11794246.031746032,0.7778562922833326,1.0523624999999999
2701342,EM16,Achtelfinale,Nordirland,5674,0,28.0,-11794246.031746032,-3.5015904806786047,0.9549875
2701330,EM16,Achtelfinale,Kroatien,3556,0,26.347826086956523,-5625000.0,-0.2294499381953028,0.0
2701330,EM16,Achtelfinale,Portugal,3300,1,27.869565217391305,5625000.0,0.1866281261782079,1.045
2645659,EM16,Gruppe A,Rumänien,3447,0,28.347826086956523,796068.376068376,0.16502772905260543,1.000599375
2645659,EM16,Gruppe A,Albanien,3561,1,26.863636363636363,-796068.376068376,-0.19764456233421757,0.04999375
2645658,EM16,Gruppe A,Schweiz,3384,0,25.652173913043477,-30488901.0989011,-1.9388334113667969,1.9023809374999998
2645658,EM16,Gruppe A,Frankreich,3377,0,27.347826086956523,30488901.0989011,0.659728926405897,4.75239340625
2645647,EM16,Gruppe A,Rumänien,3447,1,28.347826086956523,-10367820.512820514,-2.14928506883538,0.95
2645647,EM16,Gruppe A,Schweiz,3384,1,25.652173913043477,10367820.512820514,0.6824676146672856,0.0
2645646,EM16,Gruppe A,Frankreich,3377,2,27.347826086956523,41748778.998779,0.9127791347989161,0.054862499999999995
2645646,EM16,Gruppe A,Albanien,3561,0,26.863636363636363,-41748778.998779,-10.465146529956387,0.99761875
2645636,EM16,Gruppe A,Albanien,3561,0,27.08695652173913,-11165079.365079366,-2.7728392628363068,0.9548687499999999
2645636,EM16,Gruppe A,Schweiz,3384,1,25.608695652173914,11165079.365079366,0.7349476268839956,2.00224375
2645635,EM16,Gruppe A,Frankreich,3377,2,27.304347826086957,39699230.769230776,0.8916551485832758,0.09761249999999999
2645635,EM16,Gruppe A,Rumänien,3447,1,28.347826086956523,-39699230.769230776,-8.229787912613618,0.0026125000000000002
2645661,EM16,Gruppe B,Russland,3448,0,28.652173913043477,-5034523.809523812,-0.4255097933995171,2.9473749999999996
2645661,EM16,Gruppe B,Wales,3864,3,26.82608695652174,5034523.809523812,0.2984965767122322,0.9974999999999999
2645660,EM16,Gruppe B,Slowakei,3503,0,28.434782608695652,-33617803.03030303,-4.4803372204553495,0.049875
2645660,EM16,Gruppe B,England,3299,0,25.434782608695652,33617803.03030303,0.8175294767870303,3.89975
2645649,EM16,Gruppe B,England,3299,2,25.391304347826086,25213135.1981352,0.6131418286945185,1.0476125
2645649,EM16,Gruppe B,Wales,3864,1,26.82608695652174,-25213135.1981352,-1.584926658329139,0.0
2645648,EM16,Gruppe B,Russland,3448,1,28.565217391304348,4668181.818181819,0.39343634274039085,0.9975059374999999
2645648,EM16,Gruppe B,Slowakei,3503,2,28.434782608695652,-4668181.818181819,-0.6486315789473687,0.0023809375000000002
2645637,EM16,Gruppe B,Wales,3864,2,26.82608695652174,8030000.000000001,0.5047750296172724,4.7975
2645637,EM16,Gruppe B,Slowakei,3503,1,28.434782608695652,-8030000.000000001,-1.0192842845286338,2.1374999999999997
2645638,EM16,Gruppe B,England,3299,1,25.391304347826086,29225757.575757578,0.7107221812822402,1.0925
2645638,EM16,Gruppe B,Russland,3448,1,28.565217391304348,-29225757.575757578,-2.456884473315501,1.9
2645663,EM16,Gruppe C,Nordirland,5674,0,28.0,-48087032.96703297,-14.390686661404894,0.95
2645663,EM16,Gruppe C,Deutschland,3262,1,25.391304347826086,48087032.96703297,0.935025641025641,3.8
2645662,EM16,Gruppe C,Ukraine,3699,0,27.434782608695652,-6128409.090909092,-0.5629044603715816,1.0949996874999999
2645662,EM16,Gruppe C,Polen,3442,1,27.217391304347824,6128409.090909092,0.3601656240956346,0.0498809375
2645650,EM16,Gruppe C,Ukraine,3699,0,27.434782608695652,7545582.750582751,0.6930741932203208,0.0
2645650,EM16,Gruppe C,Nordirland,5674,2,28.0,-7545582.750582751,-2.2581163848429044,0.0
2645651,EM16,Gruppe C,Deutschland,3262,0,25.391304347826086,33845494.505494505,0.6581068376068376,2.8502496718749994
2645651,EM16,Gruppe C,Polen,3442,0,27.217391304347824,-33845494.505494505,-1.9248903166131273,1.0452375
2645640,EM16,Gruppe C,Polen,3442,1,27.217391304347824,13662121.212121215,0.8029206829767814,1.047755
2645640,EM16,Gruppe C,Nordirland,5674,0,28.0,-13662121.212121215,-4.074099175420762,1.0925059375
2645639,EM16,Gruppe C,Deutschland,3262,2,25.391304347826086,40005186.480186485,0.7860753087098311,3.042375
2645639,EM16,Gruppe C,Ukraine,3699,0,27.434782608695652,-40005186.480186485,-3.6745422137531243,2.8998749999999998
2645665,EM16,Gruppe D,Tschechien,3445,0,28.73913043478261,-10760372.96037296,-1.879789876613593,0.099881278125
2645665,EM16,Gruppe D,Türkei,3381,2,26.47826086956522,10760372.96037296,0.6527524427664418,1.9477559062499998
2645664,EM16,Gruppe D,Kroatien,3556,2,26.347826086956523,-27461771.561771557,-1.1201958733479125,0.0475
2645664,EM16,Gruppe D,Spanien,3375,1,27.652173913043477,27461771.561771557,0.528345464411766,1.045
2645653,EM16,Gruppe D,Tschechien,3445,2,28.73913043478261,-18965536.13053613,-3.4174505467734386,1.9
2645653,EM16,Gruppe D,Kroatien,3556,2,26.304347826086957,18965536.13053613,0.7736250831986309,3.8
2645652,EM16,Gruppe D,Spanien,3375,3,27.652173913043477,35446969.6969697,0.688189439623474,1.9475
2645652,EM16,Gruppe D,Türkei,3381,0,26.47826086956522,-35446969.6969697,-2.2070754716981136,0.95
2645670,EM16,Gruppe D,Spanien,3375,1,27.652173913043477,46390559.44055943,0.8925222328359815,1.9949999999999999
2645670,EM16,Gruppe D,Tschechien,3445,0,28.772727272727273,-46390559.44055943,-8.30424985917256,0.0475
2645641,EM16,Gruppe D,Türkei,3381,0,26.434782608695652,-9447202.797202796,-0.5730920968905102,0.009737500000000001
2645641,EM16,Gruppe D,Kroatien,3556,1,26.318181818181817,9447202.797202796,0.3643093103215802,0.1474875
2645667,EM16,Gruppe E,Schweden,3557,0,27.304347826086957,-34536188.81118881,-4.2105633352516145,0.0
2645667,EM16,Gruppe E,Belgien,3382,1,25.956521739130434,34536188.81118881,0.8080821716080895,1.9
2645666,EM16,Gruppe E,Italien,3376,0,28.47826086956522,14285786.435786437,0.6541919283696497,0.09524403125
2645666,EM16,Gruppe E,Irland,3509,1,29.391304347826086,-14285786.435786437,-1.8917774975158608,0.004993734375
2645655,EM16,Gruppe E,Belgien,3382,3,25.956521739130434,33908333.33333333,0.8182632541133456,
2645655,EM16,Gruppe E,Irland,3509,0,29.391304347826086,-33908333.33333333,-4.502464540790665,
2645654,EM16,Gruppe E,Italien,3376,1,28.47826086956522,14548106.060606062,0.641292369343797,0.9974999999999999
2645654,EM16,Gruppe E,Schweden,3557,0,27.26086956521739,-14548106.060606062,-1.7877856910114978,0.0475
2645643,EM16,Gruppe E,Irland,3509,1,29.391304347826086,-502651.5151515156,-0.06583647549116889,0.95
2645643,EM16,Gruppe E,Schweden,3557,1,27.26086956521739,502651.5151515156,0.06176977144719087,1.9
2645642,EM16,Gruppe E,Belgien,3382,0,25.956521739130434,17793356.643356644,0.44559345037432685,2.8974999999999995
2645642,EM16,Gruppe E,Italien,3376,2,28.47826086956522,-17793356.643356644,-0.803730494661697,1.0925
2645669,EM16,Gruppe F,Island,3574,2,27.272727272727273,-7810227.272727273,-2.1613207547169817,0.95
2645669,EM16,Gruppe F,Österreich,3383,1,27.26086956521739,7810227.272727273,0.6836765144732916,0.95
2645668,EM16,Gruppe F,Ungarn,3468,3,27.608695652173914,-29332196.96969697,-13.483719310464913,0.0
2645668,EM16,Gruppe F,Portugal,3300,3,27.869565217391305,29332196.96969697,0.9309569608078865,2.8974999999999995
2645656,EM16,Gruppe F,Island,3574,1,27.17391304347826,1532453.3799533797,0.4016357513230341,0.09975
2645656,EM16,Gruppe F,Ungarn,3468,1,27.608695652173914,-1532453.3799533797,-0.6712228416237849,3.9498624999999996
2645657,EM16,Gruppe F,Portugal,3300,0,27.869565217391305,21562393.16239316,0.6566969921778403,
2645657,EM16,Gruppe F,Österreich,3383,0,27.285714285714285,-21562393.16239316,-1.91287864427342,
2645644,EM16,Gruppe F,Österreich,3383,0,27.217391304347824,9765769.23076923,0.8089654952687418,0.95
2645644,EM16,Gruppe F,Ungarn,3468,2,27.565217391304348,-9765769.23076923,-4.234656437625083,1.9
2645645,EM16,Gruppe F,Portugal,3300,1,27.869565217391305,27585984.848484844,0.8784921592279855,4.8925
2645645,EM16,Gruppe F,Island,3574,1,27.130434782608695,-27585984.848484844,-7.229921572520599,2.8974999999999995
1030710,WM10,Finale,Niederlande,3379,0,27.695652173913043,-34787121.21212122,-1.543443917851501,1.045
1030710,WM10,Finale,Spanien,3375,1,25.91304347826087,34787121.21212122,0.606832298136646,0.0475
1030711,WM10,Spiel um Platz Drei,Uruguay,3449,2,27.0,-12241239.316239316,-1.0088578170675873,
1030711,WM10,Spiel um Platz Drei,Deutschland,3262,3,24.80952380952381,12241239.316239316,0.5022046898969976,
1029789,WM10,Halbfinale,Deutschland,3262,0,25.181818181818183,-33180769.230769232,-1.2885735623599701,0.056999999999999995
1029789,WM10,Halbfinale,Spanien,3375,1,25.91304347826087,33180769.230769232,0.5630465996606187,1.094875
1029770,WM10,Halbfinale,Uruguay,3449,2,27.210526315789473,-14325277.777777776,-1.4502938777805898,
1029770,WM10,Halbfinale,Niederlande,3379,3,28.047619047619047,14325277.777777776,0.5918856880523355,
1027750,WM10,Viertelfinale,Argentinien,3437,0,27.26086956521739,5434090.90909091,0.17592524464719306,1.0974934374999998
1027750,WM10,Viertelfinale,Deutschland,3262,4,24.956521739130434,-5434090.90909091,-0.21348214285714295,0.24248750000000002
1028686,WM10,Viertelfinale,Paraguay,3581,0,28.217391304347824,-50788065.268065274,-7.768500393985745,0.0475
1028686,WM10,Viertelfinale,Spanien,3375,1,25.91304347826087,50788065.268065274,0.8859554136889937,0.1425
1028533,WM10,Viertelfinale,Niederlande,3379,2,27.545454545454547,-10362878.787878789,-0.46794608648056935,1.952499375
1028533,WM10,Viertelfinale,Brasilien,3439,1,29.0,10362878.787878789,0.31877607140360287,2.047736875
1027723,WM10,Viertelfinale,Uruguay,3449,5,26.863636363636363,6036128.246753247,0.5208971480805669,
1027723,WM10,Viertelfinale,Ghana,3441,3,24.523809523809526,-6036128.246753247,-1.0872344967133736,
1027636,WM10,Achtelfinale,Spanien,3375,1,26.0,31230128.205128208,0.5282795862158705,0.14487499999999998
1027636,WM10,Achtelfinale,Portugal,3300,0,27.904761904761905,-31230128.205128208,-1.119899777026872,0.952375
1027048,WM10,Achtelfinale,Niederlande,3379,2,27.652173913043477,16637412.587412586,0.697023408431723,
1027048,WM10,Achtelfinale,Slowakei,3503,1,25.727272727272727,-16637412.587412586,-2.300585021515254,
1027635,WM10,Achtelfinale,Brasilien,3439,3,28.85,25052493.686868683,0.7807709107221558,3.957131500035527
1027635,WM10,Achtelfinale,Chile,3700,0,26.0,-25052493.686868683,-3.5614384628156275,1.9023750007478466
1027002,WM10,Achtelfinale,Deutschland,3262,4,24.772727272727273,-14586363.63636364,-0.557795932556927,1.047495828125
1027002,WM10,Achtelfinale,England,3299,1,28.285714285714285,14586363.63636364,0.3580673956706093,1.95938271875
1026847,WM10,Achtelfinale,Argentinien,3437,3,27.26086956521739,23156713.286713287,0.7496838971491315,3.9480871874999997
1026847,WM10,Achtelfinale,Mexiko,6303,1,27.217391304347824,-23156713.286713287,-2.9949487412552624,0.953093734375
1026846,WM10,Achtelfinale,Uruguay,3449,2,26.73913043478261,7612581.585081586,0.6609357394424097,
1026846,WM10,Achtelfinale,Südkorea,3589,1,27.130434782608695,-7612581.585081586,-1.9492934417667689,
1027001,WM10,Achtelfinale,USA,3505,1,26.91304347826087,-5629.370629371144,-0.0011250952138031067,0.95
1027001,WM10,Achtelfinale,Ghana,3441,2,24.136363636363637,5629.370629371144,0.00112383079715217,1.9
986780,WM10,Gruppe A,Mexiko,6303,0,27.217391304347824,-3829627.03962704,-0.498113779603655,2.94975
986780,WM10,Gruppe A,Uruguay,3449,1,26.73913043478261,3829627.03962704,0.33249395765883505,1.047375
986779,WM10,Gruppe A,Frankreich,3377,1,27.4,28681971.153846152,0.925224875930521,2.8499999999999996
986779,WM10,Gruppe A,Südafrika,3806,2,27.238095238095237,-28681971.153846152,-12.37343150471845,0.0
986778,WM10,Gruppe A,Frankreich,3377,0,27.5,25363636.36363636,0.769372184943469,1.14
986778,WM10,Gruppe A,Mexiko,6303,2,27.17391304347826,-25363636.36363636,-3.33599043443603,0.0
986777,WM10,Gruppe A,Südafrika,3806,0,26.91304347826087,-9267289.377289377,-4.117705938599881,0.1425
986777,WM10,Gruppe A,Uruguay,3449,3,26.73913043478261,9267289.377289377,0.8045999492746191,0.19
986775,WM10,Gruppe A,Südafrika,3806,1,26.91304347826087,-5397510.822510822,-2.39825923877762,1.9
986775,WM10,Gruppe A,Mexiko,6303,1,27.17391304347826,5397510.822510822,0.7057316909231128,0.95
986776,WM10,Gruppe A,Uruguay,3449,0,26.695652173913043,-21121284.965034965,-1.8574657242023456,0.0
986776,WM10,Gruppe A,Frankreich,3377,0,27.47826086956522,21121284.965034965,0.6500395467458677,0.0
986810,WM10,Gruppe B,Nigeria,3444,2,25.863636363636363,5230530.303030304,0.5725290854361365,
986810,WM10,Gruppe B,Südkorea,3589,2,27.130434782608695,-5230530.303030304,-1.3393404461687686,
986809,WM10,Gruppe B,Griechenland,3378,0,27.59090909090909,-23694621.21212121,-2.943126534990731,
986809,WM10,Gruppe B,Argentinien,3437,2,27.047619047619047,23694621.21212121,0.7463941389843451,
986796,WM10,Gruppe B,Argentinien,3437,4,27.17391304347826,28556235.431235433,0.8796944564124659,
986796,WM10,Gruppe B,Südkorea,3589,1,27.130434782608695,-28556235.431235433,-7.312168917406552,
986795,WM10,Gruppe B,Griechenland,3378,2,27.695652173913043,-1189615.384615385,-0.15318706354316292,1.9
986795,WM10,Gruppe B,Nigeria,3444,1,25.782608695652176,1189615.384615385,0.13283800034358362,0.0
986782,WM10,Gruppe B,Südkorea,3589,2,27.130434782608695,-3950946.9696969697,-1.0116876818622695,0.9974999999999999
986782,WM10,Gruppe B,Griechenland,3378,0,27.681818181818183,3950946.9696969697,0.5029049444323908,0.0475
986781,WM10,Gruppe B,Argentinien,3437,1,27.17391304347826,23506153.846153848,0.7241232227488152,0.95
986781,WM10,Gruppe B,Nigeria,3444,0,25.782608695652176,-23506153.846153848,-2.6248067342381036,0.0
986812,WM10,Gruppe C,USA,3505,1,27.045454545454547,1040192.3076923075,0.19994085683658003,
986812,WM10,Gruppe C,Algerien,3614,0,26.26086956521739,-1040192.3076923075,-0.24990759563851417,
986811,WM10,Gruppe C,Slowenien,3588,0,26.818181818181817,-36887645.68764569,-9.58439827993459,0.95
986811,WM10,Gruppe C,England,3299,1,28.285714285714285,36887645.68764569,0.9055213179292626,1.9
986797,WM10,Gruppe C,Slowenien,3588,2,26.695652173913043,-1212948.7179487185,-0.3174938756334107,
986797,WM10,Gruppe C,USA,3505,2,26.91304347826087,1212948.7179487185,0.24098318899643412,
986798,WM10,Gruppe C,England,3299,0,28.40909090909091,35821639.47163947,0.896559804750931,
986798,WM10,Gruppe C,Algerien,3614,0,26.318181818181817,-35821639.47163947,-8.66742181404574,
986784,WM10,Gruppe C,Algerien,3614,0,26.217391304347824,341923.076923077,0.08214747736093142,
986784,WM10,Gruppe C,Slowenien,3588,1,26.695652173913043,-341923.076923077,-0.0894996476391825,
986783,WM10,Gruppe C,England,3299,1,28.434782608695652,35404230.76923077,0.8761755187511898,1.9949999999999999
986783,WM10,Gruppe C,USA,3505,1,26.869565217391305,-35404230.76923077,-7.07594742101622,0.0475
986814,WM10,Gruppe D,Australien,3433,2,28.05,-11104242.424242424,-2.0971184937190603,
986814,WM10,Gruppe D,Serbien,3438,1,25.956521739130434,11104242.424242424,0.6771192313022589,
986813,WM10,Gruppe D,Ghana,3441,0,24.136363636363637,-20788333.333333332,-3.988807163415414,
986813,WM10,Gruppe D,Deutschland,3262,1,24.636363636363637,20788333.333333332,0.799551282051282,
986800,WM10,Gruppe D,Ghana,3441,1,24.136363636363637,773939.3939393936,0.14850132278977812,
986800,WM10,Gruppe D,Australien,3433,1,28.333333333333332,-773939.3939393936,-0.17439994537198245,
986799,WM10,Gruppe D,Deutschland,3262,0,24.956521739130434,8804545.454545453,0.3458928571428571,1.9
986799,WM10,Gruppe D,Serbien,3438,1,25.90909090909091,-8804545.454545453,-0.5288015288015286,0.95
986786,WM10,Gruppe D,Serbien,3438,0,25.956521739130434,11033088.578088578,0.6727803817192647,
986786,WM10,Gruppe D,Ghana,3441,1,23.956521739130434,-11033088.578088578,-2.056051483875452,
986785,WM10,Gruppe D,Deutschland,3262,4,24.956521739130434,20073196.248196248,0.7885898526077098,3.8
986785,WM10,Gruppe D,Australien,3433,0,28.47826086956522,-20073196.248196248,-3.7301419176649615,2.8499999999999996
986816,WM10,Gruppe E,Dänemark,3436,1,28.045454545454547,169871.79487179592,0.02532250358337329,
986816,WM10,Gruppe E,Japan,3435,3,27.91304347826087,-169871.79487179592,-0.025980392156862875,
986815,WM10,Gruppe E,Kamerun,3434,1,25.476190476190474,-10078846.153846152,-0.7308604099846603,0.0
986815,WM10,Gruppe E,Niederlande,3379,2,27.652173913043477,10078846.153846152,0.4222526587173703,0.95
986802,WM10,Gruppe E,Kamerun,3434,1,25.17391304347826,5903030.303030303,0.44217455453410504,
986802,WM10,Gruppe E,Dänemark,3436,2,27.73913043478261,-5903030.303030303,-0.792675483214649,
986787,WM10,Gruppe E,Niederlande,3379,2,27.652173913043477,17751046.176046178,0.7044620602471907,1.0046249999999999
986787,WM10,Gruppe E,Dänemark,3436,0,27.73913043478261,-17751046.176046178,-2.383660320689822,0.9974999999999999
986788,WM10,Gruppe E,Japan,3435,1,27.869565217391305,-6953787.878787879,-1.087172805874689,1.90475
986788,WM10,Gruppe E,Kamerun,3434,0,25.17391304347826,6953787.878787879,0.5208829871751219,0.0
